Body keypoints: Array<T>::toString():
257.382202 258.653564 0.808452 
259.846710 314.902008 0.805168 
311.281097 185.248138 0.604111 
311.278870 256.179535 0.688097 
307.609406 316.135895 0.815987 
270.915619 26.240381 0.840797 
290.463776 27.394724 0.845490 
268.401947 33.546513 0.073636 
310.052490 33.536964 0.775757 
311.273071 334.499603 0.733536 
319.829315 329.645996 0.803885 
300.227570 319.847748 0.707648 
251.338654 333.272888 0.727502 
247.605392 328.402039 0.763096 
267.213959 318.592957 0.739523 


Body keypoints: Array<T>::toString():
268.469727 34.752110 0.935371 
274.552368 72.644157 0.819968 
234.184250 71.414223 0.715411 
174.228088 76.336266 0.816957 
218.289642 42.111809 0.859359 
314.929749 72.704842 0.773268 
356.512390 84.920113 0.886996 
318.611755 44.539757 0.901605 
269.647217 182.801270 0.673005 
241.560196 182.775177 0.641067 
240.338837 257.387634 0.764760 
243.977829 317.396698 0.784638 
297.772491 185.229202 0.640594 
301.494781 257.436920 0.712536 
307.546906 317.328156 0.783118 
259.935699 26.204741 0.862877 
279.411865 26.216413 0.891723 
254.959045 33.561699 0.150677 
297.838135 33.529865 0.797126 
311.267853 335.730225 0.723420 
319.811768 330.844696 0.779900 
299.057404 323.464355 0.683464 
236.613266 338.184235 0.744042 
229.277939 335.720276 0.768205 
250.127289 322.277710 0.744950 


Body keypoints: Array<T>::toString():
245.174149 34.719055 0.895878 
250.122391 72.636436 0.875146 
210.948502 71.459908 0.775648 
151.003311 76.383476 0.811737 
192.589188 43.301556 0.864506 
289.279358 72.660957 0.780216 
334.499786 83.718636 0.874313 
296.577271 43.335575 0.879618 
250.064301 184.003220 0.648829 
221.952499 184.005630 0.617796 
230.517075 259.875000 0.781642 
243.979752 318.557159 0.784815 
278.215271 184.000565 0.621560 
289.212311 250.133713 0.806010 
306.351624 317.383972 0.785446 
239.010468 26.189791 0.870467 
257.373871 26.200647 0.874498 
230.493927 33.531094 0.188374 
274.543518 34.705582 0.794543 
310.038391 336.952667 0.787028 
318.645935 333.273468 0.811103 
300.260803 324.694031 0.664806 
236.603806 338.218079 0.728734 
229.282990 336.883942 0.779480 
251.317688 322.283203 0.735033 


Body keypoints: Array<T>::toString():
258.589783 34.717407 0.926968 
262.298248 72.628189 0.829416 
223.165115 72.617172 0.737597 
163.237259 78.800919 0.802822 
206.054626 43.344364 0.858792 
300.269714 71.478470 0.755477 
347.940887 83.649292 0.910478 
308.827515 43.354641 0.896927 
267.194824 181.601746 0.642769 
239.115341 182.809875 0.645104 
240.345215 257.432648 0.775508 
245.205643 318.588470 0.776263 
294.125885 181.570969 0.616474 
300.224945 256.182281 0.752091 
307.550018 316.138947 0.776038 
248.892105 26.187424 0.895885 
268.407104 26.191690 0.901126 
240.323059 33.577251 0.395169 
286.784607 34.709530 0.800155 
310.065948 335.683990 0.697183 
318.652771 329.640656 0.773521 
299.081360 322.275513 0.643362 
236.621475 339.379517 0.725162 
229.304352 336.897491 0.758165 
251.285248 324.715302 0.757174 


Body keypoints: Array<T>::toString():
335.690033 34.797626 0.906054 
339.427185 72.681030 0.866385 
302.702850 72.700989 0.783801 
247.613342 78.800957 0.816326 
286.780884 44.511673 0.878624 
378.534088 72.650566 0.784134 
423.820160 83.637505 0.900716 
385.836578 43.312611 0.906950 
341.833893 181.598450 0.673027 
317.344055 181.572067 0.679430 
307.578247 251.323624 0.769372 
288.059265 317.367615 0.836422 
367.563293 182.789154 0.653660 
371.190460 253.744095 0.661240 
367.591217 312.484619 0.777630 
327.132416 29.879915 0.851052 
345.528717 27.438911 0.853305 
319.794891 37.198971 0.388655 
360.183868 34.819862 0.791369 
378.543671 332.048218 0.730358 
385.922882 328.368408 0.816197 
363.848816 318.603943 0.760287 
272.125427 335.734161 0.696690 
268.433502 328.426971 0.741760 
291.692474 325.904877 0.691335 


Body keypoints: Array<T>::toString():
351.621063 34.753887 0.906897 
356.506683 71.448830 0.867708 
317.383209 70.207146 0.755669 
259.903534 73.955795 0.897755 
303.908508 42.099495 0.820717 
395.613129 72.623146 0.780083 
439.712738 83.666237 0.879585 
404.209473 43.346848 0.873622 
351.626404 177.892700 0.624393 
327.124847 177.894333 0.636270 
332.062866 251.339996 0.743640 
336.872589 312.464996 0.775875 
377.351440 179.097122 0.627087 
377.326904 250.100098 0.813936 
368.781891 311.242737 0.776397 
345.504669 27.397224 0.838239 
363.863739 26.243326 0.840389 
338.123596 34.718529 0.258059 
378.534058 34.820168 0.805362 
379.753082 330.833923 0.726154 
387.089081 328.354095 0.835521 
363.867218 318.545288 0.802355 
336.894592 330.816284 0.758633 
327.147827 328.400909 0.790997 
339.383240 317.396210 0.737026 


Body keypoints: Array<T>::toString():
347.961823 34.752903 0.954690 
349.216614 72.632019 0.851757 
310.052521 71.472855 0.763092 
258.623108 76.360771 0.857771 
298.992920 43.292011 0.885667 
389.535339 72.652168 0.785386 
435.997711 82.506973 0.926700 
399.327362 43.337086 0.888595 
350.404724 182.804047 0.660182 
327.097198 184.003235 0.658432 
328.404541 258.647522 0.794456 
338.109833 314.897827 0.816399 
377.299927 182.801682 0.665179 
378.559845 250.115631 0.778218 
377.330444 308.802368 0.826772 
339.417206 26.227352 0.854277 
357.763550 26.231432 0.883093 
332.070221 33.573338 0.523332 
374.884277 34.783569 0.826176 
377.325806 328.359131 0.768210 
387.091339 327.119385 0.825373 
372.443939 313.716248 0.649758 
335.735840 330.846405 0.752137 
327.171875 328.413910 0.832559 
344.274231 318.580994 0.698287 


Body keypoints: Array<T>::toString():
357.727631 34.784855 0.946383 
357.798828 72.647461 0.880180 
319.820190 72.645821 0.783881 
268.423157 76.374039 0.841652 
307.602020 43.332771 0.877529 
396.943298 72.630341 0.789238 
445.867706 83.676239 0.919158 
407.915039 43.348045 0.870168 
358.978912 181.572144 0.678304 
334.489960 181.593399 0.633522 
334.510651 257.385834 0.711046 
338.160187 314.926300 0.800178 
387.061340 181.581116 0.668035 
404.187653 250.068176 0.799458 
416.527466 308.810272 0.820881 
348.013977 28.651814 0.861069 
367.494873 28.619923 0.861753 
340.610382 34.813023 0.677522 
382.233215 34.795273 0.791824 
436.022644 328.427246 0.806552 
438.513702 325.889343 0.791055 
414.016602 317.323456 0.793483 
335.715332 333.257507 0.757876 
327.156342 328.438507 0.830740 
344.305206 318.624542 0.701358 


Body keypoints: Array<T>::toString():
398.130737 34.804417 0.925007 
403.003784 72.686035 0.839581 
366.254120 72.688255 0.788783 
308.859375 78.809044 0.828453 
349.158447 44.516663 0.852279 
439.725159 72.688637 0.773499 
487.442261 82.483749 0.879568 
450.717957 43.371105 0.852830 
399.333771 179.140396 0.657650 
374.892578 179.100632 0.653432 
366.282196 248.826569 0.795376 
344.297180 314.904480 0.753060 
426.239655 180.349625 0.662355 
427.514526 250.128296 0.749357 
427.506805 313.689514 0.761301 
390.789551 29.843468 0.803694 
410.329956 28.635502 0.812934 
384.673706 34.783611 0.456221 
426.202545 36.016365 0.800077 
444.574066 332.041931 0.742362 
448.289612 328.333740 0.790303 
423.787384 319.806122 0.781769 
336.967529 334.491638 0.736056 
328.396759 328.408600 0.773206 
346.726868 319.810791 0.656485 


Body keypoints: Array<T>::toString():
420.145264 34.736069 0.902117 
425.029480 72.622246 0.880033 
385.922485 71.452591 0.767224 
328.418121 73.885468 0.899953 
374.827362 42.112595 0.839578 
464.138641 72.667389 0.791494 
505.829010 83.729401 0.858874 
472.699982 44.500172 0.860701 
416.451385 179.101349 0.673546 
389.578217 176.675446 0.613654 
387.154846 252.527878 0.769653 
385.848267 312.480774 0.788400 
444.557861 180.355789 0.650243 
437.265228 252.520432 0.758510 
428.686340 312.473633 0.760401 
414.039673 26.221268 0.846658 
433.547089 26.233408 0.831155 
406.662720 33.547703 0.330429 
448.305817 34.788769 0.776111 
445.803864 334.476013 0.760806 
449.486237 328.379761 0.790988 
422.591858 318.553528 0.780328 
380.980469 329.635925 0.760304 
373.619720 327.201599 0.785757 
388.319946 318.568359 0.699787 


Body keypoints: Array<T>::toString():
423.827209 34.717148 0.919269 
426.309052 71.465225 0.866718 
388.368195 70.210884 0.734395 
333.288116 73.956718 0.858116 
376.083191 43.253674 0.879084 
465.404358 72.654404 0.796211 
510.650269 83.686661 0.873881 
473.974091 43.353497 0.890664 
417.682312 179.099533 0.676454 
393.235718 176.660568 0.629394 
387.082336 250.109741 0.805457 
385.818573 312.488892 0.775284 
444.629913 180.372467 0.675218 
436.092926 253.743378 0.752594 
427.499115 312.475189 0.779191 
415.285065 28.619244 0.841184 
434.761810 26.204706 0.849736 
407.944061 34.817440 0.291535 
449.516479 34.715862 0.795789 
445.805786 334.516205 0.782121 
448.285675 328.403992 0.791758 
422.558472 318.543854 0.780573 
379.775146 330.815338 0.766449 
372.422760 328.356049 0.791718 
388.322052 318.578125 0.726080 


Body keypoints: Array<T>::toString():
434.800079 35.964169 0.911298 
434.767853 72.724205 0.880376 
395.652435 71.478531 0.798765 
339.395721 73.972733 0.859982 
384.656616 43.290161 0.850259 
473.940125 73.945305 0.782185 
521.648926 84.894897 0.864493 
484.943176 44.499184 0.887364 
424.973541 180.316208 0.673037 
396.887878 179.105484 0.662047 
395.627991 254.979797 0.795478 
384.641541 321.036285 0.773043 
448.304504 181.585541 0.627442 
439.705231 257.385284 0.728581 
427.510406 313.713074 0.781366 
426.222137 28.651016 0.850707 
444.609192 29.880919 0.860131 
416.504120 34.775364 0.767362 
458.061768 35.984947 0.781318 
445.879791 334.517303 0.796768 
449.514465 328.407074 0.806945 
422.549469 318.595490 0.785501 
384.617645 340.633087 0.764678 
374.850037 338.180023 0.789860 
385.919708 327.176819 0.654474 


Body keypoints: Array<T>::toString():
418.897827 35.966572 0.883522 
417.726562 72.689697 0.855457 
379.747223 72.642555 0.774659 
325.890228 76.376366 0.807839 
367.554077 43.352089 0.895179 
459.302643 72.724052 0.776368 
509.447937 84.928635 0.836677 
472.708130 43.363724 0.862496 
410.347412 180.360992 0.638468 
384.659454 180.301849 0.631108 
380.993683 258.624176 0.683435 
377.344543 328.407837 0.775622 
436.087708 182.777435 0.635149 
433.596954 257.412689 0.742298 
427.527191 313.700195 0.761451 
411.571075 28.646198 0.810556 
431.140961 29.841192 0.815553 
403.002411 34.772938 0.696771 
445.785370 36.009300 0.817696 
444.603668 334.473389 0.748941 
448.268738 328.395721 0.786473 
423.774933 318.615173 0.792277 
384.645844 347.915375 0.736627 
372.417145 346.723541 0.707006 
379.769745 335.712921 0.583461 


Body keypoints: Array<T>::toString():
399.332153 34.798199 0.887110 
396.925568 72.624939 0.873483 
357.707336 71.420052 0.762887 
301.493347 76.358002 0.809583 
346.782928 42.097466 0.881371 
438.506500 72.664719 0.780021 
492.284637 84.917488 0.855740 
454.340057 43.342213 0.898357 
394.430206 186.474701 0.625808 
366.344452 187.675705 0.623147 
367.595215 268.393555 0.743191 
377.278198 327.149261 0.808460 
420.147919 187.700012 0.591018 
426.214844 259.893951 0.783145 
425.064880 316.154816 0.852629 
390.788757 25.033047 0.862895 
411.592285 26.212173 0.860475 
379.791077 32.306702 0.721657 
425.082642 34.720711 0.847631 
437.266571 336.967896 0.790145 
444.600403 332.057648 0.796649 
417.671265 318.634094 0.761498 
382.205322 346.712799 0.749048 
369.981476 345.516846 0.754990 
380.997986 329.648010 0.612795 


Body keypoints: Array<T>::toString():
401.787170 34.725185 0.894880 
400.574829 72.684959 0.830266 
358.957611 72.636787 0.763674 
303.902649 76.360153 0.803624 
347.973724 42.108658 0.877075 
444.547058 72.712334 0.805768 
495.977142 83.737709 0.881895 
455.637634 43.309967 0.914345 
396.932343 188.889557 0.644801 
368.782288 187.693161 0.623289 
369.964203 267.219147 0.729071 
377.293304 327.170227 0.813491 
426.241272 190.108459 0.627580 
426.260925 268.460663 0.754001 
426.292969 334.483856 0.773581 
393.241272 25.033266 0.882933 
413.992706 26.177961 0.889747 
384.608582 33.572025 0.712283 
426.318695 34.749592 0.876287 
437.279236 356.460602 0.711005 
445.806152 350.403137 0.771654 
420.157776 339.411072 0.746003 
383.414215 347.941986 0.735992 
369.991425 346.716736 0.746059 
380.991821 330.817841 0.590182 


Body keypoints: Array<T>::toString():
416.514801 33.510082 0.930691 
417.694305 72.670959 0.856110 
376.125793 72.624664 0.776062 
318.547363 77.557297 0.836943 
365.062622 42.056072 0.840301 
462.973602 72.707069 0.805242 
513.171753 83.744476 0.918517 
473.949249 43.271923 0.905383 
415.195465 190.144699 0.644905 
385.865662 190.133148 0.634350 
385.839661 270.858398 0.755675 
380.967499 335.692993 0.745842 
443.399536 191.365341 0.603231 
437.250397 269.644012 0.701149 
426.283081 335.707825 0.799891 
407.899200 24.961239 0.903018 
428.681061 24.953344 0.888768 
398.143066 33.468082 0.624630 
445.800201 33.578091 0.840184 
438.472137 356.501770 0.753916 
445.814362 351.618744 0.796826 
418.924896 339.427765 0.777532 
384.639496 356.473694 0.711457 
372.442657 352.830780 0.680365 
384.640411 338.204041 0.657681 


Body keypoints: Array<T>::toString():
409.120880 33.483742 0.891181 
409.151276 72.720657 0.832298 
367.490021 72.639565 0.762169 
307.598083 73.938782 0.907066 
356.549713 37.225929 0.857833 
454.412292 73.874107 0.810252 
505.795105 86.121147 0.847167 
466.627411 43.284786 0.884312 
405.429352 191.383286 0.635754 
376.103271 191.367523 0.626447 
376.083008 272.121490 0.698032 
380.992310 336.905731 0.763086 
433.612915 193.805984 0.585690 
431.162445 270.893127 0.653419 
426.295929 334.493988 0.779768 
401.793854 23.774248 0.893368 
422.558594 24.934187 0.894396 
392.014587 31.072546 0.535172 
437.287415 33.545986 0.852185 
437.247345 355.297241 0.733684 
445.801300 350.388367 0.794249 
420.130035 339.404724 0.759085 
384.681580 358.963379 0.744753 
374.858002 356.558594 0.769637 
385.862579 339.415588 0.636314 


Body keypoints: Array<T>::toString():
431.128021 34.731556 0.890480 
431.145538 73.902283 0.830703 
387.152954 72.675682 0.777913 
328.360779 75.171707 0.844400 
376.118561 42.069057 0.843328 
473.977051 75.115227 0.771074 
525.332703 89.817162 0.855835 
485.002380 43.295902 0.877611 
425.073303 196.250900 0.634168 
396.845520 195.028732 0.619294 
387.169037 276.980316 0.699137 
383.435669 338.182739 0.735890 
454.407410 197.475769 0.601434 
474.007904 268.459015 0.777313 
493.595581 328.390411 0.821076 
423.761475 25.022005 0.895154 
443.373505 26.178484 0.896011 
414.035522 33.575089 0.617777 
458.094666 34.771889 0.821959 
513.134155 351.607025 0.726281 
519.233582 346.735504 0.748731 
487.405975 336.938324 0.760048 
385.894562 357.785187 0.735206 
376.088104 356.544617 0.748031 
384.655273 345.502502 0.569829 


Body keypoints: Array<T>::toString():
483.700775 34.716499 0.909152 
483.798706 72.722420 0.882449 
443.377716 72.694557 0.789896 
385.818604 82.418167 0.867811 
427.500427 44.488697 0.851200 
527.793030 72.722404 0.769449 
580.390015 86.157494 0.834522 
538.809998 43.306938 0.847738 
478.879913 190.153290 0.619436 
453.139435 190.103500 0.599160 
436.087860 267.185638 0.779089 
407.933105 335.729553 0.771942 
508.230560 191.390259 0.577665 
506.984039 268.445770 0.702214 
499.681671 330.811859 0.753485 
473.993347 24.999704 0.914961 
493.568665 25.025654 0.911296 
464.147766 33.500507 0.816248 
511.873749 34.743420 0.823708 
515.562439 352.853027 0.771132 
521.700012 347.931610 0.836450 
492.322937 336.978638 0.800428 
400.572357 356.532959 0.720501 
394.402740 350.422821 0.692028 
411.560181 340.598083 0.627199 


Body keypoints: Array<T>::toString():
498.444214 33.508194 0.874285 
499.651154 72.696510 0.830016 
456.852722 72.666481 0.774344 
398.119781 76.381607 0.811402 
444.623047 43.256695 0.888505 
542.506348 72.720551 0.823757 
595.087952 83.723228 0.878350 
554.748474 43.267509 0.866907 
493.481171 186.458084 0.609303 
464.217987 185.234848 0.613660 
465.455017 267.181915 0.745533 
462.921234 335.686890 0.755629 
520.452759 188.894272 0.582667 
514.317383 268.412018 0.763321 
500.868225 329.611481 0.774178 
491.107910 24.918676 0.899227 
511.862213 24.969416 0.912885 
481.292297 32.324253 0.696172 
525.377197 34.722660 0.844141 
517.996765 352.841980 0.752377 
522.849121 347.937592 0.834058 
492.304230 336.978119 0.842548 
471.520844 355.265137 0.712647 
458.045166 352.850952 0.658704 
461.742096 339.414368 0.592494 


Body keypoints: Array<T>::toString():
495.987274 33.586258 0.917186 
494.742249 72.715515 0.887348 
454.368958 72.653381 0.795588 
395.678833 78.818253 0.833170 
442.165649 43.256847 0.858499 
537.591492 72.734406 0.799795 
591.406494 83.739113 0.923605 
552.297668 43.293228 0.914668 
486.215515 190.126144 0.638450 
460.516937 188.925354 0.594163 
460.502106 269.657593 0.687629 
464.172424 332.050415 0.770989 
514.378357 191.352875 0.630964 
520.477112 267.218506 0.778982 
508.206635 328.345428 0.780749 
487.426208 24.992102 0.875847 
507.018799 24.969965 0.891791 
475.262909 33.523872 0.778699 
522.948242 34.727974 0.843811 
515.562439 349.163116 0.720473 
524.119751 346.729156 0.814742 
499.649658 333.282288 0.725487 
472.761108 352.847809 0.710719 
460.506531 350.418488 0.690565 
465.398926 338.124725 0.604178 


Body keypoints: Array<T>::toString():
503.368042 33.557777 0.917652 
502.094208 72.689980 0.849191 
458.067841 72.651222 0.762898 
402.988739 78.776764 0.792067 
445.859741 43.290268 0.901216 
543.725281 72.727425 0.813417 
598.738281 84.910782 0.851888 
560.783997 43.304993 0.845618 
494.728821 190.159302 0.657603 
465.385803 190.136124 0.646838 
462.940674 269.669098 0.716858 
464.190125 335.700775 0.770440 
522.934265 191.382248 0.621917 
532.676880 267.216339 0.755656 
538.832092 329.604889 0.773531 
494.734711 24.950684 0.917755 
514.319153 24.981436 0.924950 
483.709686 33.474121 0.835692 
529.028259 33.580242 0.832700 
562.064880 351.604767 0.772216 
564.494873 346.715698 0.770046 
532.622681 338.117371 0.806051 
473.925171 354.048218 0.686804 
461.729767 351.647491 0.671462 
464.208527 339.392517 0.576627 


Body keypoints: Array<T>::toString():
524.187805 33.544933 0.936532 
524.097717 72.636818 0.874526 
483.706757 72.618607 0.777107 
426.225067 82.426620 0.898262 
469.083496 43.369366 0.838876 
565.727356 72.637695 0.779813 
623.242737 83.705376 0.892568 
581.664368 43.280262 0.897616 
516.797302 190.094620 0.633169 
491.099182 188.880692 0.600595 
478.874542 263.532898 0.702514 
465.407593 334.484070 0.763926 
544.940369 191.326187 0.606123 
544.913391 263.552582 0.737692 
543.669678 329.619232 0.823302 
515.561401 24.996958 0.898599 
535.153503 24.980558 0.898030 
504.533112 33.497719 0.800544 
552.278625 34.730431 0.853646 
564.493103 354.087830 0.756078 
569.387207 347.974426 0.749863 
533.956604 336.979218 0.790176 
473.925598 355.271118 0.706997 
462.921967 352.831696 0.672326 
464.195892 338.211517 0.578653 


Body keypoints: Array<T>::toString():
544.962158 33.566803 0.913195 
543.676941 72.646019 0.877728 
502.121857 71.471970 0.772828 
445.801086 82.425484 0.894479 
492.274872 43.267838 0.848280 
586.510132 72.657547 0.760559 
644.031799 83.762665 0.862971 
602.498413 43.264656 0.867865 
533.971313 186.472336 0.632085 
508.214142 184.012283 0.599125 
491.083130 261.104858 0.739365 
462.963257 335.706421 0.767798 
562.101562 190.117233 0.631205 
555.964783 267.180969 0.705143 
543.686951 329.599731 0.804243 
535.191040 24.982851 0.888803 
557.141357 24.965290 0.891380 
524.126343 33.499599 0.803609 
571.862610 33.524403 0.828847 
568.156372 355.270813 0.748819 
570.586365 347.990143 0.751837 
533.913574 336.947784 0.771604 
467.842316 355.286438 0.692842 
455.662720 351.610046 0.667726 
459.293518 339.426483 0.573334 


Body keypoints: Array<T>::toString():
508.239258 33.563457 0.890497 
504.566650 72.713707 0.877749 
464.156677 72.655479 0.775307 
405.442200 80.018318 0.836638 
453.148010 43.268604 0.865975 
549.809692 73.858871 0.794932 
602.408508 86.148941 0.891328 
563.319702 43.293293 0.891807 
494.721832 191.376297 0.648201 
465.423431 191.383148 0.629386 
455.656799 278.184967 0.761596 
453.163055 338.207916 0.746385 
522.905701 193.794937 0.623211 
531.439453 265.988098 0.704641 
541.254578 330.829224 0.781761 
500.862427 24.980167 0.891219 
521.638733 25.009590 0.898961 
487.425690 33.563782 0.809471 
533.954956 34.739998 0.853234 
563.302429 352.870148 0.770774 
568.157410 347.923615 0.746342 
532.681274 338.180664 0.792935 
459.301880 356.543152 0.694967 
447.055878 356.497772 0.721685 
451.956482 345.500275 0.532916 


Body keypoints: Array<T>::toString():
487.431335 33.494942 0.893150 
485.003479 72.665344 0.869614 
443.395355 71.467659 0.771067 
385.902435 80.041679 0.844005 
433.574707 42.098297 0.836296 
531.448914 72.724556 0.804067 
584.109802 83.686104 0.900852 
544.940552 42.102001 0.875583 
475.161163 192.575089 0.624798 
445.864288 191.376205 0.625319 
447.030945 274.531067 0.707209 
449.483948 338.135864 0.752733 
503.358429 196.241898 0.603648 
497.218842 269.695190 0.716913 
484.995544 336.963562 0.811621 
477.651031 24.912401 0.886601 
500.854370 24.933758 0.888977 
466.607697 32.319736 0.796108 
514.364502 33.541958 0.870633 
494.736725 357.787476 0.737788 
503.308075 356.477966 0.822995 
476.431702 344.286469 0.799564 
458.082153 356.545288 0.722217 
445.861603 356.529205 0.716604 
453.153107 344.272888 0.593294 


Body keypoints: Array<T>::toString():
480.084900 33.515606 0.875161 
477.668396 72.705582 0.832564 
434.835999 72.645081 0.786186 
376.100769 76.350357 0.845198 
425.014282 42.058163 0.851691 
524.114197 73.874100 0.823628 
577.936951 84.946098 0.837603 
536.363342 42.112816 0.862583 
466.624725 191.343979 0.626837 
437.251068 190.146225 0.609170 
424.996552 272.117767 0.767705 
401.768555 340.619019 0.732879 
497.195068 193.809158 0.559179 
493.594269 275.788147 0.725425 
484.968719 338.140472 0.826950 
471.524139 24.930456 0.898465 
492.305450 24.949820 0.910226 
460.490143 33.491199 0.809001 
507.003143 33.551762 0.836211 
494.807617 358.974487 0.747833 
503.355133 356.494324 0.800263 
476.437012 344.282349 0.756579 
399.354065 357.765289 0.716057 
389.550262 356.475067 0.725758 
401.776337 347.918060 0.602975 


Body keypoints: Array<T>::toString():
447.044678 33.551167 0.929142 
447.037964 72.734230 0.849008 
405.449585 72.689110 0.772500 
345.468872 76.369049 0.800492 
394.407959 40.892929 0.825154 
492.330780 73.856018 0.789373 
543.740479 87.366112 0.865496 
504.586609 43.308674 0.903903 
437.308716 199.925430 0.624000 
407.897247 198.709259 0.617715 
396.900146 278.171692 0.755134 
385.917542 341.840881 0.780333 
467.872620 201.154846 0.575450 
477.622772 277.015900 0.682022 
484.930298 338.160553 0.832991 
438.467316 24.987209 0.889870 
459.277893 24.968658 0.883413 
428.728760 33.555065 0.509492 
475.239716 34.782253 0.845786 
494.772186 357.802887 0.776335 
503.333313 355.309479 0.806092 
477.633179 345.506927 0.744552 
394.443634 362.636475 0.713337 
382.217316 360.183807 0.703502 
384.655273 347.928436 0.591729 


Body keypoints: Array<T>::toString():
406.742859 31.105516 0.884564 
409.125336 72.641212 0.815587 
366.276306 71.472885 0.737054 
303.910065 75.105431 0.832588 
355.296051 37.193886 0.834698 
454.405548 72.667824 0.804346 
509.425964 83.721046 0.857505 
465.459167 40.885349 0.864780 
405.476776 197.457642 0.623444 
377.271912 197.458099 0.616800 
377.315430 278.259888 0.783056 
382.210388 343.054596 0.715266 
434.811676 198.690506 0.607823 
433.545319 276.987244 0.734549 
429.940277 338.170746 0.758035 
398.128326 23.722805 0.889508 
420.144897 23.739819 0.869747 
389.561829 31.062881 0.500107 
437.250549 32.307522 0.814647 
436.072449 360.171692 0.690452 
445.830414 357.698303 0.755789 
423.805603 345.473083 0.704102 
394.457214 362.653198 0.680874 
382.220306 362.621460 0.640839 
383.415527 347.972595 0.524032 


Body keypoints: Array<T>::toString():
405.432922 32.296795 0.892420 
406.703583 72.702705 0.866663 
363.864044 71.482704 0.734871 
298.977020 75.104149 0.889237 
348.013519 38.437630 0.843180 
454.333557 73.853828 0.800743 
504.536469 83.731232 0.914285 
462.929840 42.057980 0.848145 
396.950806 197.474091 0.606745 
367.584381 196.250000 0.610733 
367.505219 279.401245 0.767711 
367.507782 343.061951 0.773978 
427.485199 199.916626 0.580321 
426.225433 278.214294 0.725156 
416.511719 339.420898 0.767348 
395.683990 23.720722 0.904463 
416.466339 23.735983 0.898763 
387.108154 29.841440 0.322117 
436.027618 31.101339 0.755860 
426.258575 365.039673 0.712291 
434.830505 358.986420 0.763568 
409.136108 346.747742 0.731995 
367.545807 362.621246 0.665411 
357.736176 358.955780 0.699780 
372.443207 347.942871 0.636366 


Body keypoints: Array<T>::toString():
376.075409 33.489613 0.897028 
377.331116 72.697891 0.861659 
335.684753 72.663010 0.748955 
269.636169 81.216080 0.848865 
317.405212 42.092216 0.860924 
423.795288 72.700813 0.775046 
475.253540 83.716568 0.891905 
432.384613 42.050346 0.833854 
374.826813 198.706772 0.598286 
345.468658 198.688934 0.577252 
332.049774 279.443665 0.704116 
318.661987 350.399597 0.737879 
404.248840 199.914337 0.581229 
414.011780 280.654175 0.722232 
416.454315 341.861023 0.778388 
366.293640 23.772358 0.905880 
387.118683 23.767038 0.897956 
356.499115 31.100130 0.393378 
405.445618 32.277168 0.742141 
426.226044 363.850616 0.708073 
434.788879 358.953491 0.758784 
409.157532 348.004059 0.710615 
319.848297 368.792908 0.691232 
308.851654 367.509491 0.732763 
322.252686 357.736694 0.527190 


Body keypoints: Array<T>::toString():
333.284393 29.878735 0.844386 
336.918243 72.632271 0.849944 
289.259186 72.635033 0.773817 
229.218399 76.366478 0.825783 
278.156708 37.220650 0.838173 
382.201111 71.455688 0.748089 
435.992035 82.496864 0.939941 
392.016724 39.640491 0.821748 
336.951385 199.932877 0.635370 
307.605377 201.134888 0.624090 
308.854980 286.751862 0.742575 
318.539276 347.926605 0.787866 
366.309509 199.922470 0.620411 
366.327576 278.197968 0.758355 
368.744019 339.392517 0.769840 
324.700836 22.534266 0.846792 
345.480774 23.674297 0.874626 
316.096924 27.422098 0.627431 
361.432343 31.068556 0.784478 
373.622894 359.000458 0.712791 
383.416718 357.727020 0.751891 
365.044739 346.720917 0.662085 
319.821503 368.768829 0.663310 
308.826782 367.506653 0.708602 
324.722961 351.615845 0.601296 


Body keypoints: Array<T>::toString():
328.386169 32.268242 0.892402 
336.876923 72.656944 0.845335 
289.269745 72.642212 0.765959 
226.828217 80.009743 0.797948 
270.925659 42.060120 0.820489 
379.770294 72.650948 0.760105 
433.574890 82.499344 0.913049 
387.102722 37.209385 0.883208 
330.812225 199.887009 0.592837 
301.478302 198.705826 0.583093 
308.777771 280.689941 0.695371 
317.333466 346.744324 0.789722 
360.178223 199.908569 0.559345 
358.984589 278.184143 0.693766 
352.852509 344.266144 0.747599 
318.621002 23.708279 0.902583 
339.437439 23.702311 0.856489 
310.083435 28.623297 0.247591 
359.000702 31.067982 0.768134 
356.495026 365.049133 0.730509 
366.274841 361.398590 0.802829 
346.720490 348.018402 0.731835 
316.143768 366.349457 0.721726 
307.528809 366.255768 0.747691 
321.065765 350.392822 0.671496 


Body keypoints: Array<T>::toString():
324.689056 32.284538 0.851807 
329.613831 72.654076 0.833855 
286.795044 72.661819 0.758172 
220.672653 81.252777 0.868094 
268.382935 42.070999 0.865891 
376.112762 71.468246 0.767534 
426.293427 82.491898 0.919868 
384.614441 40.850403 0.821881 
328.373474 198.712036 0.605430 
297.810944 199.891357 0.622015 
289.247192 281.899994 0.763954 
288.017670 346.722107 0.819929 
357.773529 199.923752 0.578283 
357.779968 279.419708 0.715178 
352.828400 345.523468 0.730327 
316.130432 23.744577 0.902236 
335.736389 23.730280 0.910974 
307.607941 28.649313 0.141716 
356.567596 27.438007 0.740530 
