Body keypoints: Array<T>::toString():
492.308350 149.762634 0.762930 
487.454010 199.880493 0.826097 
483.797668 241.566010 0.881509 
487.418304 34.709267 0.915567 
494.824005 34.726715 0.808281 
471.536865 42.063248 0.843299 
0.000000 0.000000 0.000000 
504.533478 256.203247 0.862538 
504.514099 250.133347 0.848635 
476.411987 248.838501 0.781547 
455.654816 259.847076 0.880557 
447.059265 259.827820 0.809264 
444.549744 248.895020 0.792587 


Body keypoints: Array<T>::toString():
503.359589 39.669552 0.906234 
484.930786 72.654747 0.944195 
459.298096 72.633965 0.825885 
445.844635 104.504036 0.907277 
434.864227 141.247711 0.928143 
509.441559 72.689430 0.876309 
514.321899 105.700142 0.912519 
532.674255 131.429504 0.915835 
484.947479 148.545074 0.786827 
466.662384 149.721954 0.724341 
473.945312 199.921173 0.851352 
473.947205 248.833771 0.891639 
503.258972 148.527634 0.752828 
499.646240 199.907822 0.801721 
487.423218 241.546600 0.795758 
495.976166 34.730949 0.942615 
504.551605 34.755745 0.872634 
478.889862 42.075417 0.844850 
0.000000 0.000000 0.000000 
504.531433 256.204132 0.857209 
504.557678 250.138107 0.838653 
483.744537 248.803329 0.477386 
491.085693 259.852844 0.808096 
482.504791 261.066589 0.737541 
467.869324 251.315094 0.785366 


Body keypoints: Array<T>::toString():
532.658447 42.053562 0.908781 
514.360840 72.692406 0.940301 
489.894562 72.710052 0.849421 
483.698792 108.180191 0.866863 
496.032440 131.336761 0.869382 
541.233398 72.699562 0.905295 
542.527222 105.723503 0.877884 
543.765137 138.752289 0.871792 
513.159180 149.754410 0.805603 
494.828674 149.764572 0.762546 
485.025177 199.907791 0.873586 
474.008636 247.641251 0.887173 
531.436707 149.723434 0.761347 
531.447021 198.691971 0.821733 
527.777161 240.273041 0.843849 
524.137939 34.797535 0.946236 
533.871643 34.815613 0.912527 
509.451721 42.116364 0.847426 
0.000000 0.000000 0.000000 
544.968750 251.352402 0.848159 
546.160889 248.881241 0.863534 
522.849792 245.169067 0.816470 
487.420959 258.638702 0.873947 
478.873993 258.679657 0.829535 
470.275452 250.108948 0.820397 


Body keypoints: Array<T>::toString():
542.438660 42.079384 0.909346 
522.837585 72.641777 0.920328 
494.809143 71.471985 0.849634 
484.990295 104.517136 0.904031 
494.718903 136.298462 0.884648 
544.956848 72.692482 0.903113 
552.224854 105.712570 0.855483 
563.243469 136.292862 0.870878 
514.404236 149.753769 0.779841 
498.462585 148.529007 0.706942 
487.454254 198.667557 0.791437 
473.994659 241.537308 0.855153 
532.702576 150.948318 0.827884 
531.476440 197.450546 0.794038 
527.799988 240.251923 0.839508 
533.920288 34.786488 0.940758 
542.513672 34.820148 0.786707 
516.798096 42.079197 0.854542 
0.000000 0.000000 0.000000 
544.930298 252.513016 0.838087 
546.137268 248.888336 0.850755 
522.867126 243.948456 0.818985 
483.707916 254.981140 0.828850 
473.989075 253.751724 0.794941 
470.311981 246.428726 0.704921 


Body keypoints: Array<T>::toString():
541.248352 42.057201 0.894430 
519.220154 72.670105 0.887014 
493.530792 71.476128 0.864295 
483.706512 104.530090 0.869172 
475.157135 139.961807 0.903575 
543.695007 72.734581 0.934159 
548.588379 105.707230 0.821718 
563.276978 135.067215 0.876783 
514.309509 149.732773 0.802179 
495.971466 148.518204 0.738433 
483.787537 195.047531 0.835194 
465.400726 241.559982 0.843183 
532.624207 149.771439 0.775646 
531.417725 197.444427 0.783418 
527.787109 240.260910 0.840056 
533.888916 34.761593 0.954683 
542.459717 34.821190 0.723682 
516.789429 40.875793 0.838562 
0.000000 0.000000 0.000000 
544.933044 251.356201 0.832551 
546.134338 248.884949 0.856233 
522.863159 243.990067 0.806409 
473.956573 256.202362 0.816798 
465.360321 254.955963 0.776337 
462.957428 247.615402 0.708250 


Body keypoints: Array<T>::toString():
524.166016 43.292286 0.939091 
504.528473 73.917892 0.956394 
478.867340 72.709709 0.841494 
464.227295 103.328651 0.932425 
453.156647 139.969360 0.886053 
531.454895 75.114937 0.880056 
533.910156 111.768066 0.908541 
548.602844 139.987900 0.842743 
499.666138 151.001175 0.799342 
483.693390 150.964813 0.798875 
472.712524 197.481232 0.811582 
455.610199 242.744873 0.839407 
515.559082 152.168625 0.808958 
524.083191 199.886810 0.878143 
527.778870 240.310013 0.861650 
519.231567 35.980709 0.878139 
527.781616 37.227608 0.812104 
503.273956 43.260399 0.918389 
0.000000 0.000000 0.000000 
544.960571 252.529327 0.850885 
546.175293 248.894455 0.869661 
522.874207 246.397263 0.820682 
464.191956 257.380524 0.839612 
455.596497 256.170868 0.787139 
453.160980 247.657516 0.723853 


Body keypoints: Array<T>::toString():
513.123657 43.295765 0.959095 
491.115234 73.857178 0.898997 
465.381317 72.719559 0.885497 
454.340851 109.387939 0.874187 
448.279114 142.403641 0.893906 
514.404602 73.898331 0.911576 
517.997070 108.139961 0.800488 
525.356750 138.761276 0.855450 
484.981598 150.990356 0.837733 
466.634338 150.974731 0.765030 
464.141632 197.486542 0.825246 
454.448883 242.720245 0.845946 
503.349640 150.992981 0.820094 
513.104736 195.049088 0.852028 
521.702454 240.247986 0.886261 
505.775299 35.989452 0.904106 
514.338867 37.201374 0.803879 
489.858002 43.252056 0.860829 
0.000000 0.000000 0.000000 
543.674194 250.108032 0.877398 
543.681396 247.625961 0.811787 
514.371094 246.390427 0.788146 
464.160034 256.203003 0.846966 
454.436188 254.994400 0.807370 
453.179993 247.639511 0.709491 


Body keypoints: Array<T>::toString():
498.451965 40.869911 0.857549 
476.456085 72.627350 0.893548 
453.172546 72.617210 0.849857 
444.660767 110.591797 0.910997 
462.979584 137.528625 0.829266 
503.378876 72.631851 0.903858 
504.598907 104.472458 0.867300 
507.033630 133.859879 0.807453 
475.201508 148.538681 0.778285 
458.046875 148.513885 0.710828 
454.408783 198.714279 0.870205 
454.327209 242.732117 0.818358 
493.514008 148.522125 0.784610 
493.493134 192.615555 0.843111 
483.751221 239.113144 0.916907 
493.489685 34.747154 0.944215 
502.058929 34.784512 0.803227 
473.993103 39.670494 0.873885 
0.000000 0.000000 0.000000 
497.232025 251.318985 0.792815 
500.895233 248.870865 0.859204 
475.247528 243.942657 0.825398 
464.143280 256.206970 0.860548 
455.568207 257.390442 0.794282 
451.958527 247.656204 0.747740 


Body keypoints: Array<T>::toString():
495.986847 42.052517 0.886410 
475.225037 72.653061 0.934452 
451.923981 71.437065 0.820686 
440.939667 105.740608 0.824970 
454.334717 135.066483 0.851504 
503.314941 72.734924 0.915780 
503.350037 104.517220 0.868791 
504.503418 137.505402 0.861375 
466.661652 148.532089 0.746700 
451.931122 146.109390 0.696401 
454.328064 198.693222 0.835889 
449.518982 241.520447 0.800066 
484.940918 149.756424 0.815138 
477.668762 198.699448 0.791818 
473.904205 240.323776 0.875288 
489.879364 34.772232 0.906422 
497.210449 34.808235 0.815627 
472.745850 40.889549 0.857958 
0.000000 0.000000 0.000000 
483.744934 252.546600 0.822090 
485.041260 250.067474 0.905503 
466.620209 246.415375 0.780082 
461.750244 254.967682 0.773826 
454.343964 256.186920 0.751305 
447.081360 247.599487 0.747884 


Body keypoints: Array<T>::toString():
494.786987 42.051151 0.898264 
473.937103 72.638138 0.933814 
445.866760 70.252937 0.842359 
434.807465 103.308571 0.908326 
429.934540 139.974548 0.845252 
499.640808 73.850578 0.875420 
503.281311 106.937218 0.834936 
505.777527 139.970337 0.894353 
464.224854 149.771622 0.817635 
445.853577 148.529678 0.764988 
444.641235 199.854294 0.890947 
436.083832 240.317261 0.879788 
482.557068 150.969986 0.796210 
476.460907 199.890594 0.830816 
472.707397 241.504379 0.848141 
487.457245 34.765766 0.894591 
494.821564 34.797031 0.715517 
471.516357 40.872906 0.833388 
0.000000 0.000000 0.000000 
484.991486 254.977966 0.847526 
486.213806 250.113632 0.877810 
465.354492 247.644882 0.849052 
444.577240 252.533249 0.834339 
434.864594 251.298828 0.807968 
436.032471 245.194931 0.686513 


Body keypoints: Array<T>::toString():
484.949188 39.658482 0.897225 
462.973785 72.625114 0.908222 
436.060852 70.232727 0.835121 
418.913361 103.219185 0.893883 
405.444305 133.831940 0.921176 
486.239868 72.731522 0.902240 
492.280640 105.694679 0.825325 
502.112183 131.380768 0.886243 
454.439331 149.731003 0.793730 
436.044830 147.328461 0.758301 
424.998077 196.246643 0.829551 
402.990356 243.949921 0.788751 
473.913116 149.776581 0.779652 
473.908630 199.922134 0.844151 
472.713745 241.524460 0.834240 
476.460205 34.727036 0.908896 
484.941986 34.730431 0.631158 
460.520966 40.875217 0.839044 
0.000000 0.000000 0.000000 
484.984589 254.993179 0.833506 
486.221344 250.100403 0.853290 
465.403198 247.656845 0.855873 
405.417572 258.624390 0.827798 
395.711731 256.181366 0.778849 
399.331116 248.837891 0.691573 


Body keypoints: Array<T>::toString():
461.712921 43.305401 0.908786 
437.298950 73.919312 0.906608 
412.786072 72.713051 0.849164 
400.555664 106.938896 0.822064 
394.425568 141.242645 0.901636 
465.420471 75.113205 0.912926 
471.526428 109.378983 0.819321 
483.745605 136.309113 0.858925 
434.823395 151.021484 0.828495 
415.277679 150.961075 0.805714 
405.391663 199.899170 0.849195 
388.358490 246.398468 0.811510 
454.353149 152.196777 0.803824 
462.973541 199.964523 0.868464 
470.286255 241.517776 0.835844 
454.418579 36.010666 0.918702 
464.132965 37.218410 0.816204 
436.105530 42.100491 0.883425 
0.000000 0.000000 0.000000 
483.765564 254.993103 0.871368 
485.045471 250.105270 0.912395 
465.361084 248.815613 0.867392 
393.220001 258.675201 0.851144 
384.671234 258.580078 0.829111 
388.313385 250.063034 0.703359 


Body keypoints: Array<T>::toString():
437.313110 42.107243 0.886678 
417.698090 72.645004 0.911526 
393.207031 71.480621 0.831005 
382.230713 108.142860 0.820391 
387.141510 135.094589 0.863145 
445.813904 72.676552 0.929822 
453.167572 103.283607 0.901322 
456.883026 133.898911 0.856434 
415.231293 150.951126 0.831974 
396.858032 150.940704 0.796742 
390.795013 201.180038 0.797656 
387.170746 247.603821 0.841812 
433.561890 150.932144 0.778048 
444.602386 198.649582 0.868439 
451.930115 240.301468 0.859022 
433.567963 34.786064 0.917988 
442.160156 35.974483 0.840274 
415.270569 40.852867 0.883097 
0.000000 0.000000 0.000000 
469.080994 253.751785 0.811307 
471.509888 248.908859 0.851787 
445.791412 246.426971 0.840901 
394.406281 258.663147 0.845269 
385.824951 258.622162 0.840988 
388.352722 250.084671 0.698631 


Body keypoints: Array<T>::toString():
426.224579 39.644680 0.885193 
406.681244 72.608986 0.924411 
379.747375 71.481186 0.831846 
368.750275 106.958900 0.847722 
376.091705 132.679993 0.909720 
434.851593 72.617493 0.896298 
437.311676 103.252586 0.888418 
444.576294 132.666916 0.929204 
405.477570 148.533585 0.798705 
387.150696 147.314407 0.750655 
387.052765 199.907486 0.880956 
387.082672 245.181808 0.827119 
423.768311 148.537643 0.751025 
416.535339 198.709015 0.827733 
409.142212 241.517517 0.811443 
417.728271 34.715229 0.918456 
426.295502 34.725647 0.888694 
403.019531 40.853329 0.841143 
0.000000 0.000000 0.000000 
416.434357 256.188446 0.760989 
421.343170 251.352982 0.747188 
405.462097 247.631866 0.810701 
393.205139 258.603363 0.812649 
384.659515 257.428955 0.773848 
388.308716 248.885742 0.741807 


Body keypoints: Array<T>::toString():
426.277740 42.055103 0.900842 
406.637390 72.668045 0.950650 
378.533569 71.459763 0.843951 
367.522949 105.710190 0.883961 
365.047241 139.933167 0.861229 
434.830261 73.868271 0.922044 
436.070435 105.704590 0.883061 
439.719513 141.191483 0.887124 
396.852081 149.722290 0.796970 
377.388885 147.302032 0.743452 
382.194305 199.940323 0.814453 
385.824921 246.426682 0.834232 
415.194336 149.779175 0.788169 
412.797821 199.890640 0.811065 
407.912292 242.746399 0.819781 
418.936951 34.767921 0.896760 
427.456940 34.794819 0.833827 
403.029724 40.894367 0.846745 
0.000000 0.000000 0.000000 
416.479248 256.174713 0.786672 
422.580597 251.318573 0.791465 
405.393158 248.903061 0.875290 
389.563080 258.594757 0.795872 
382.204895 258.600189 0.745169 
385.887329 250.071243 0.786649 


Body keypoints: Array<T>::toString():
421.363647 43.255970 0.887737 
396.911987 72.652985 0.935970 
370.004883 70.234558 0.803451 
356.496735 102.089890 0.940565 
339.402527 133.847504 0.897912 
425.071533 73.874115 0.929405 
426.265900 106.956436 0.876767 
434.798248 136.324829 0.859812 
387.081604 149.720062 0.812575 
367.547546 147.301147 0.766278 
361.398132 199.885590 0.810915 
349.213196 246.386444 0.799626 
405.484222 150.938126 0.820917 
406.701141 199.886917 0.862813 
407.907532 242.731995 0.838900 
415.247650 34.811779 0.940533 
423.796631 36.025826 0.775468 
396.867828 40.859844 0.884608 
0.000000 0.000000 0.000000 
416.482208 257.373230 0.816086 
423.765167 251.331085 0.819680 
405.394470 248.862274 0.851095 
348.009979 258.607727 0.823199 
340.617950 254.989502 0.748301 
351.635590 250.046814 0.679223 


Body keypoints: Array<T>::toString():
396.863983 43.273701 0.951438 
376.116486 73.904106 0.951471 
347.972290 72.716621 0.876414 
336.882660 105.721863 0.872381 
324.695160 141.178467 0.904338 
405.389404 73.956001 0.890997 
407.911530 108.175919 0.856519 
416.505737 132.690079 0.913488 
371.211182 152.196671 0.784031 
352.853027 151.024918 0.758999 
338.185242 199.933441 0.879671 
321.040497 247.600784 0.812165 
389.570160 152.216293 0.767134 
399.364777 199.939423 0.803739 
406.722229 243.946701 0.842663 
389.555511 35.978951 0.872204 
396.937927 35.991707 0.798804 
373.654144 42.113773 0.863158 
0.000000 0.000000 0.000000 
416.451813 256.191925 0.806036 
422.561035 251.300430 0.806147 
404.244629 250.050629 0.848483 
319.820160 258.681213 0.856689 
312.474182 257.399109 0.797696 
322.260071 250.092041 0.711484 


Body keypoints: Array<T>::toString():
379.795837 43.302254 0.904957 
360.209259 73.913452 0.892861 
334.489960 73.870224 0.848527 
323.502563 110.584396 0.834917 
318.548462 142.406952 0.950660 
388.338104 73.937683 0.894149 
396.857300 106.955566 0.876156 
406.671417 138.739944 0.874705 
357.733459 151.001999 0.836727 
338.204224 150.978897 0.783800 
328.387360 201.099625 0.891522 
319.836823 247.623947 0.837881 
376.124084 151.014435 0.827123 
389.546814 198.713898 0.818497 
405.489410 243.948547 0.873252 
374.890472 36.023300 0.890606 
383.434143 37.205418 0.770502 
356.563690 43.277550 0.918992 
0.000000 0.000000 0.000000 
416.443298 257.384552 0.840484 
418.917328 251.292999 0.836439 
403.016968 248.906113 0.822732 
318.633423 258.648193 0.859522 
310.069397 257.381165 0.804983 
323.479370 250.138763 0.716317 


Body keypoints: Array<T>::toString():
356.514465 38.410999 0.895468 
338.192352 72.624100 0.922450 
310.018036 72.639336 0.854299 
302.688385 105.742203 0.815666 
310.035980 131.337814 0.882697 
367.506470 72.630348 0.904129 
376.063416 102.068108 0.923270 
384.635834 132.685913 0.891401 
338.205750 149.759674 0.809817 
319.825012 149.780655 0.774135 
318.610565 201.190063 0.879515 
318.637146 248.795349 0.888191 
357.723450 149.724472 0.812309 
362.635864 199.908951 0.820509 
365.088074 242.727997 0.843518 
348.010406 33.561283 0.949270 
357.689392 33.584358 0.824959 
332.067474 39.633541 0.812955 
0.000000 0.000000 0.000000 
374.871368 257.408905 0.819411 
377.325592 251.329849 0.845919 
357.802002 248.836090 0.840595 
318.615814 258.638092 0.882580 
310.066132 257.426971 0.841124 
323.480499 250.123779 0.738288 


Body keypoints: Array<T>::toString():
355.277283 40.861027 0.873402 
335.742859 72.629456 0.911068 
307.570923 71.483704 0.859496 
298.970612 106.953262 0.869619 
302.680756 133.893906 0.824142 
363.862549 72.644165 0.869872 
367.587585 103.230194 0.902861 
376.103912 133.886276 0.898616 
334.502808 152.164490 0.785703 
317.347443 151.003647 0.799686 
317.341705 202.366028 0.872043 
318.574249 246.416748 0.846391 
350.412659 152.188843 0.761273 
346.763733 201.146667 0.882083 
339.444855 245.185501 0.794511 
347.909607 34.731728 0.953621 
355.305725 34.758514 0.630264 
328.401062 39.639793 0.852727 
0.000000 0.000000 0.000000 
344.277252 258.609131 0.858132 
349.174164 256.219330 0.817162 
336.971771 248.881424 0.753717 
318.568878 258.614227 0.819738 
310.047913 257.385437 0.783806 
321.065216 250.043640 0.720102 


Body keypoints: Array<T>::toString():
356.480774 42.088017 0.925786 
335.671295 72.682968 0.897065 
306.364410 71.456253 0.840633 
294.142181 104.472603 0.850219 
281.891266 138.732269 0.845493 
362.619232 73.896912 0.869525 
366.256256 108.157318 0.831542 
367.554230 141.169357 0.916599 
324.720490 148.542542 0.732418 
306.354187 147.291443 0.732758 
306.347534 199.968674 0.838878 
307.593750 246.384811 0.837225 
343.077515 150.926346 0.733076 
345.481903 199.917511 0.816722 
341.861816 245.166504 0.778532 
347.995026 34.792000 0.943369 
356.517670 35.985252 0.589285 
330.832489 39.657730 0.832433 
0.000000 0.000000 0.000000 
345.517029 257.412537 0.748869 
350.423401 254.976776 0.737422 
338.149078 250.038742 0.745354 
311.238190 257.398773 0.757603 
302.706604 256.202942 0.707698 
308.822357 248.887070 0.723913 


Body keypoints: Array<T>::toString():
347.988403 42.067177 0.907771 
327.180481 72.668999 0.947720 
299.001434 71.424095 0.847674 
285.535889 102.093475 0.875237 
269.698700 133.837311 0.919634 
356.515503 73.875458 0.920910 
357.791687 106.930130 0.879021 
362.640625 137.505280 0.824326 
318.624390 149.760010 0.790713 
299.067444 148.539337 0.742979 
290.471619 199.919312 0.859418 
285.529999 242.726410 0.801815 
338.160034 150.957352 0.806045 
339.405182 199.944473 0.837113 
341.825348 247.606155 0.814528 
341.862640 34.768501 0.886633 
349.159027 34.810078 0.721656 
325.926056 38.420193 0.853041 
0.000000 0.000000 0.000000 
346.672119 258.635193 0.838491 
350.432892 257.379089 0.783646 
338.142090 250.107178 0.802977 
278.216064 256.183563 0.744664 
270.890167 251.286987 0.758191 
287.956818 248.834000 0.752501 


Body keypoints: Array<T>::toString():
310.014008 42.073307 0.898622 
290.483521 73.864685 0.904907 
263.542725 72.699089 0.827968 
257.429962 109.360451 0.840919 
251.330109 142.385880 0.913182 
319.833160 73.901161 0.895753 
328.383331 108.151138 0.871662 
336.983734 141.147995 0.915506 
289.201202 152.181961 0.829001 
269.650757 152.182007 0.802040 
261.082062 202.371948 0.849026 
258.672089 246.423050 0.857525 
307.609741 152.175766 0.817044 
318.633301 198.676056 0.851442 
336.933441 243.987137 0.846165 
305.105438 34.775368 0.901178 
311.235657 34.805645 0.769984 
286.783051 40.875408 0.844397 
0.000000 0.000000 0.000000 
343.052246 258.589172 0.812436 
347.947662 252.546387 0.855644 
335.675079 250.050156 0.758355 
258.670105 258.624725 0.866175 
250.091263 257.373840 0.846985 
259.920074 250.065750 0.670412 


Body keypoints: Array<T>::toString():
285.552643 39.648785 0.854267 
278.199707 72.648094 0.932845 
248.877274 72.665337 0.871020 
240.341629 109.365967 0.856923 
247.618454 132.659927 0.895561 
307.522064 72.630646 0.880146 
317.302643 103.226189 0.918912 
325.935120 133.849380 0.895582 
279.400818 150.958099 0.837096 
259.891388 151.008011 0.810774 
258.597748 201.177765 0.872359 
258.619629 247.593887 0.859917 
297.801605 149.769806 0.801441 
303.929810 199.902557 0.790552 
307.550964 240.352921 0.872801 
278.217499 34.711201 0.958112 
289.192719 34.715649 0.973452 
265.989655 40.871555 0.834307 
295.333374 38.453094 0.236681 
316.120361 257.411743 0.814976 
318.609741 251.329697 0.840716 
300.288239 246.411728 0.759144 
258.688293 258.590332 0.866690 
250.114792 256.213013 0.834031 
259.868011 250.050552 0.741300 


Body keypoints: Array<T>::toString():
278.156952 39.668941 0.884670 
278.183105 72.677231 0.942054 
248.862671 72.703979 0.884977 
240.361404 109.383362 0.848788 
240.308609 139.957199 0.910774 
307.520508 72.640915 0.879666 
316.170502 103.280655 0.903130 
327.083679 136.294205 0.856495 
278.182678 149.780975 0.806330 
258.673737 150.949173 0.803402 
257.429565 201.119888 0.870968 
258.601990 245.201782 0.839500 
296.583221 149.750702 0.761331 
299.052582 199.889160 0.850080 
306.351501 241.535004 0.829426 
269.676147 34.752888 0.955089 
281.896332 34.706837 0.907081 
261.140137 42.099373 0.830598 
291.681946 39.667461 0.841095 
307.597778 253.777649 0.759257 
314.941620 251.307816 0.780948 
301.468781 248.809753 0.663606 
259.827026 258.589752 0.850677 
250.112625 256.214874 0.816813 
259.839539 248.869614 0.731817 


Body keypoints: Array<T>::toString():
287.957214 39.661724 0.887457 
287.983124 72.695175 0.946844 
258.678223 72.703041 0.885887 
248.906967 105.709869 0.888922 
239.073395 141.141907 0.932894 
317.312408 72.692436 0.889683 
322.284607 104.537720 0.831720 
329.608246 137.530991 0.851562 
283.123169 149.735092 0.742117 
265.977234 148.549026 0.723320 
259.929443 199.938950 0.880834 
258.687653 245.176178 0.838242 
301.483002 149.752869 0.735161 
306.369720 199.876221 0.795439 
306.344727 240.346802 0.820333 
279.470581 34.741158 0.948482 
291.708405 34.700802 0.895615 
270.926910 42.093388 0.831034 
301.481323 39.654617 0.831023 
307.629669 253.764023 0.777378 
316.134216 251.295181 0.822043 
300.236298 247.638046 0.708795 
259.847687 258.613831 0.861440 
250.141037 257.378143 0.828889 
259.916779 248.878159 0.679316 


Body keypoints: Array<T>::toString():
289.279785 38.446777 0.877111 
289.214661 72.685616 0.950448 
261.067993 73.858536 0.867715 
256.168945 106.934807 0.822474 
248.891693 141.245987 0.966398 
317.371796 72.621185 0.898051 
327.166656 104.467216 0.910571 
336.900421 133.872757 0.875477 
290.469421 149.737747 0.768681 
272.131042 149.766220 0.725953 
273.335846 199.948914 0.807855 
275.772736 240.269760 0.836578 
308.837799 148.552933 0.789284 
310.012146 198.708054 0.818322 
308.836365 240.298294 0.854815 
285.549194 34.719551 0.906224 
297.739258 34.721279 0.947138 
275.782440 42.084724 0.846551 
305.144196 42.079067 0.845830 
307.615021 251.322342 0.766899 
316.160645 250.139923 0.783521 
307.602661 243.966461 0.637838 
274.567047 251.310303 0.798739 
268.388031 250.075912 0.864157 
278.246368 242.769119 0.703384 


Body keypoints: Array<T>::toString():
289.203888 38.421074 0.900535 
289.258240 72.670753 0.929203 
261.103973 73.888222 0.864631 
258.682343 109.383980 0.861252 
261.082916 139.992889 0.894222 
317.417969 71.423409 0.876711 
329.584686 101.983421 0.894585 
340.642639 131.398132 0.873349 
297.732300 149.756256 0.806257 
278.252014 150.957962 0.815710 
275.793274 199.959290 0.842083 
275.790924 240.339478 0.842400 
314.932922 148.518616 0.738733 
323.468842 195.008987 0.771691 
328.408844 240.248703 0.864943 
281.912842 34.722099 0.908832 
295.364532 33.586403 0.913023 
273.320526 42.117580 0.847944 
302.689117 39.663441 0.806543 
329.643097 252.526291 0.768613 
338.157776 250.099640 0.843451 
327.143555 242.723007 0.726174 
274.559082 251.340729 0.783718 
268.373444 250.102386 0.871085 
278.229492 245.191788 0.738041 


Body keypoints: Array<T>::toString():
303.930817 40.878761 0.855112 
305.142212 72.718498 0.899971 
278.153595 73.902626 0.884084 
272.082489 106.962425 0.818939 
281.910187 128.930893 0.824895 
330.847260 72.626282 0.856560 
346.704407 101.987289 0.907459 
357.770966 130.150421 0.885562 
307.624817 149.730316 0.820100 
289.240967 149.770569 0.806386 
279.454987 198.662888 0.843876 
277.005371 240.313354 0.862601 
327.132507 147.316559 0.765544 
340.646088 191.370804 0.827831 
359.008972 237.833481 0.844174 
297.791779 34.800499 0.934048 
308.779266 34.746513 0.955496 
289.189392 43.310413 0.919119 
317.399506 40.886745 0.839136 
374.881622 248.882782 0.884421 
377.289490 245.197266 0.887592 
357.726532 240.349167 0.906106 
275.753784 252.517685 0.773951 
268.396179 250.090439 0.874672 
278.243958 245.183197 0.704919 


Body keypoints: Array<T>::toString():
325.955566 43.305893 0.940038 
324.684662 73.910385 0.896119 
297.737061 73.933304 0.881690 
288.037781 110.599510 0.908477 
291.689301 132.683258 0.859482 
350.389923 73.862289 0.885435 
361.396606 103.338516 0.851117 
374.863129 136.301987 0.828355 
327.207062 150.985077 0.860083 
308.830811 151.011047 0.830118 
294.119293 198.715408 0.812815 
278.211548 240.354919 0.874426 
346.702698 150.951996 0.800393 
356.555573 197.486069 0.868548 
365.063538 239.072235 0.893317 
318.593506 38.441185 0.891129 
328.449615 37.192413 0.863276 
308.819885 44.539963 0.926611 
336.982544 43.321327 0.798919 
378.553833 250.030884 0.884623 
379.793152 247.590775 0.853563 
357.800842 242.744080 0.830559 
275.766571 254.969116 0.782489 
268.427032 250.115265 0.875314 
278.238159 246.418030 0.693957 


Body keypoints: Array<T>::toString():
366.304260 40.841919 0.908350 
357.801361 72.621521 0.918608 
333.279877 72.625481 0.835908 
321.016998 103.282295 0.898559 
308.868652 133.866135 0.907836 
385.926819 72.610329 0.892689 
390.787537 103.229683 0.893805 
398.149628 131.357422 0.888054 
356.522583 144.870392 0.803789 
338.192963 143.674057 0.783992 
346.695587 197.442261 0.850299 
345.522552 240.322235 0.861915 
373.634918 146.071884 0.744576 
369.985352 192.615494 0.789068 
366.324799 239.015182 0.900777 
357.770447 34.785084 0.936082 
368.769165 34.723785 0.930937 
346.781494 43.280033 0.924783 
376.141205 39.638512 0.235417 
379.749207 250.063538 0.849100 
382.226074 247.645264 0.872778 
360.206573 241.497574 0.776550 
356.502808 251.331543 0.795419 
347.936981 252.536255 0.733944 
343.061890 245.190598 0.756422 


Body keypoints: Array<T>::toString():
376.084351 40.877449 0.916195 
367.565460 72.706902 0.938900 
341.817535 73.873055 0.852786 
330.849365 108.153152 0.828349 
325.905090 141.231613 0.907946 
395.675720 72.648010 0.908698 
404.221497 103.268532 0.892194 
415.203217 132.629852 0.901973 
369.996887 148.543808 0.761559 
355.248901 149.779251 0.749526 
356.473053 199.897415 0.857941 
354.055664 241.527695 0.805131 
387.170837 147.296295 0.777638 
404.207489 191.422516 0.853774 
388.319061 230.491470 0.895371 
367.546265 34.797764 0.935208 
378.542603 34.768181 0.925003 
356.460358 43.321632 0.911601 
385.909088 42.112839 0.061537 
399.339050 248.834702 0.844896 
404.186157 245.174286 0.811095 
382.215302 231.719925 0.791304 
367.528412 253.759995 0.833625 
358.983551 256.171783 0.787421 
348.014679 247.603241 0.806699 


Body keypoints: Array<T>::toString():
379.792664 39.628941 0.847880 
376.091095 72.679832 0.953179 
347.959869 72.733246 0.888330 
338.233246 110.621956 0.883387 
339.412445 142.387665 0.901124 
403.026398 72.631844 0.869005 
412.766846 103.243340 0.884273 
418.939331 132.699753 0.862392 
378.559265 149.740463 0.792760 
362.631653 150.958862 0.756313 
356.555176 199.907135 0.879007 
355.243378 242.752991 0.805151 
396.903320 147.314941 0.806602 
415.188965 191.374985 0.861224 
415.302612 230.568253 0.898718 
374.846985 34.734810 0.930544 
385.861084 34.727535 0.964029 
361.392700 43.270313 0.864551 
389.574188 42.107830 0.200334 
436.013733 246.426392 0.832959 
436.025208 240.327240 0.838836 
409.149078 236.644058 0.735439 
367.558472 253.775391 0.821283 
359.002197 256.206207 0.788575 
349.172974 248.815308 0.811911 


Body keypoints: Array<T>::toString():
396.942566 40.845905 0.894767 
394.465912 73.926987 0.924960 
367.479828 73.975258 0.883729 
360.169067 110.614578 0.860028 
368.742767 131.384659 0.887333 
420.139252 72.737778 0.874346 
428.706207 103.281990 0.881928 
436.103394 132.614883 0.928514 
396.848206 150.972824 0.847499 
378.522186 151.012680 0.803000 
366.348663 199.967041 0.893852 
356.445038 242.757477 0.836317 
415.209778 149.773392 0.809384 
428.729065 193.812576 0.798300 
443.365662 239.080307 0.894360 
390.766296 34.815075 0.884687 
403.006104 34.774265 0.913568 
377.362701 44.539795 0.926904 
406.746490 43.354057 0.158871 
462.935913 248.903229 0.871700 
462.959198 246.399979 0.820694 
