Body keypoints: Array<T>::toString():
374.482605 217.563080 0.884572 
290.840118 235.789490 0.839802 
398.049438 222.922684 0.638655 
450.429718 936.866028 0.262738 
471.351746 931.527954 0.326190 
458.205780 887.133118 0.422896 
275.131714 955.188782 0.318121 
259.394287 934.211365 0.395783 
309.144257 908.147949 0.587028 


Body keypoints: Array<T>::toString():
345.902588 233.312332 0.878045 
364.018860 330.112579 0.857332 
269.907043 337.917847 0.771680 
246.354950 426.701630 0.835801 
196.610947 484.370544 0.860760 
453.025970 324.954224 0.787420 
513.219360 406.000549 0.865020 
494.877441 492.169006 0.854020 
366.791199 552.437988 0.726065 
316.972717 552.383179 0.674016 
246.395493 659.654419 0.700367 
290.874146 897.646362 0.657359 
426.793549 552.399719 0.665554 
387.731262 659.531921 0.705890 
447.789764 863.640320 0.718226 
322.282593 214.993088 0.894185 
366.758789 209.747284 0.868891 
285.635468 225.444916 0.877082 
390.278595 220.250275 0.825976 
447.699463 926.403381 0.313201 
466.111450 913.358826 0.340118 
452.959625 871.437561 0.485526 
282.979828 955.178528 0.332423 
267.253479 931.814819 0.398035 
311.786255 908.093994 0.559775 


Body keypoints: Array<T>::toString():
343.107361 238.475235 0.926021 
351.047424 337.894714 0.810758 
261.952026 345.777100 0.850913 
241.116516 434.650513 0.839794 
201.863663 492.114746 0.872605 
447.746735 324.835663 0.820140 
510.523254 405.817566 0.880484 
513.059631 486.949615 0.882551 
379.780518 544.531067 0.690198 
324.757599 549.682800 0.692254 
275.081482 659.560181 0.644445 
301.320892 900.281250 0.733910 
432.102997 541.878357 0.662032 
434.733582 677.881775 0.461479 
453.095825 868.908264 0.640677 
314.411285 220.115402 0.879857 
361.379639 215.021072 0.893403 
280.395020 238.470428 0.961359 
382.419525 222.847183 0.708571 
450.335724 929.037598 0.318382 
473.940216 923.797607 0.330851 
450.382935 887.094788 0.456993 
275.128754 955.207275 0.274737 
262.147034 934.254028 0.323593 
322.247498 910.771545 0.640051 


Body keypoints: Array<T>::toString():
340.410492 235.854233 0.858365 
345.688263 337.847595 0.861516 
256.824585 345.891785 0.813383 
230.650940 447.669098 0.839273 
204.502441 494.858398 0.835724 
437.281525 322.281525 0.810738 
497.493683 405.810181 0.866856 
513.199951 484.380371 0.877345 
377.151825 549.696655 0.688411 
322.262817 552.396912 0.713647 
282.887726 672.697754 0.603716 
303.800659 900.252991 0.745905 
432.046906 539.329834 0.659498 
450.437500 680.506653 0.507526 
460.796509 866.212708 0.680828 
306.475922 217.535599 0.900196 
348.466095 209.695709 0.855312 
275.072083 238.431488 0.887011 
371.965454 220.121368 0.545144 
442.566437 910.682983 0.383901 
466.091492 908.154053 0.410442 
453.025665 876.673157 0.502734 
277.741364 955.207703 0.288460 
264.730652 934.264648 0.320464 
324.738617 910.749756 0.635972 


Body keypoints: Array<T>::toString():
332.653870 235.893982 0.862450 
324.896149 335.286011 0.850279 
238.404556 350.975983 0.790398 
217.600433 447.720856 0.875748 
201.979172 502.725677 0.819548 
418.955933 322.089630 0.779627 
479.115265 405.862976 0.859387 
515.769958 471.389801 0.877343 
371.895508 541.952698 0.692360 
319.643890 552.367432 0.701856 
288.249878 691.000366 0.546046 
303.945374 902.862366 0.739685 
429.450653 534.015564 0.703145 
455.621490 683.147583 0.444989 
468.598236 855.802856 0.693942 
303.883942 217.467545 0.906843 
345.665405 212.306763 0.907305 
259.559021 235.901978 0.942224 
363.901764 217.586777 0.112131 
439.901764 908.060425 0.504586 
463.423431 908.065674 0.509157 
468.745728 866.235840 0.515121 
277.781647 955.195129 0.312787 
267.292725 931.783752 0.362647 
324.819916 910.807617 0.637748 


Body keypoints: Array<T>::toString():
369.353149 259.286133 0.876826 
306.598907 335.295654 0.820366 
217.610748 345.655334 0.804454 
194.022476 429.437408 0.867221 
194.039963 502.696228 0.826086 
403.314575 324.775299 0.841018 
452.985748 408.657043 0.859785 
502.690063 479.137909 0.807371 
356.199615 547.089905 0.685792 
301.309174 554.964966 0.725952 
280.359436 696.223999 0.612593 
303.788055 897.666687 0.747612 
411.162262 533.994934 0.680104 
447.624878 675.295837 0.519535 
468.620605 874.091370 0.639852 
350.985992 238.468506 0.892779 
374.575714 238.436829 0.780212 
285.658691 238.545425 0.922088 
0.000000 0.000000 0.000000 
453.006958 931.614624 0.339606 
476.550140 928.973938 0.350598 
468.709381 884.572815 0.368574 
272.493774 955.202271 0.319198 
262.099762 931.802917 0.371033 
324.751099 910.699463 0.697297 


Body keypoints: Array<T>::toString():
408.418213 272.523987 0.892430 
319.624786 332.721344 0.816001 
222.842941 337.837097 0.731229 
178.505875 411.198517 0.858760 
178.301743 494.883148 0.884400 
408.595337 330.077667 0.785952 
450.479523 421.564087 0.859069 
489.687042 484.421173 0.883177 
345.850067 547.182312 0.727259 
295.986633 554.922485 0.683105 
241.183868 667.426086 0.644412 
296.019714 900.283752 0.679893 
405.855927 536.679077 0.704419 
429.498169 667.464844 0.581150 
468.558502 881.902893 0.541032 
392.878540 254.240982 0.836253 
405.931824 256.715271 0.107428 
330.015381 251.612061 0.852603 
0.000000 0.000000 0.000000 
447.766327 934.259583 0.267245 
476.514771 931.713989 0.279134 
476.543640 887.123718 0.327506 
269.903961 955.202881 0.313768 
259.381897 934.215088 0.367663 
319.559601 910.703064 0.648652 


Body keypoints: Array<T>::toString():
450.297272 301.238617 0.924095 
345.696533 343.023438 0.869273 
249.003860 330.027924 0.705426 
186.213074 398.014008 0.782321 
175.779877 492.280029 0.901544 
439.893433 345.773987 0.790268 
455.626587 429.474243 0.792182 
489.509705 489.623962 0.900780 
345.670959 547.109680 0.728007 
290.792938 549.703186 0.666436 
241.098328 664.891724 0.672713 
288.188324 900.260132 0.687885 
400.705566 539.345520 0.652017 
408.525604 662.203064 0.614518 
468.700806 868.870300 0.742102 
445.101440 282.958221 0.883331 
0.000000 0.000000 0.000000 
384.919525 267.345459 0.842981 
0.000000 0.000000 0.000000 
450.414581 931.688477 0.493117 
476.548553 929.084778 0.453501 
476.558838 876.697937 0.467378 
267.303711 955.206665 0.303432 
256.812958 934.294617 0.345979 
311.805695 910.680664 0.620775 


Body keypoints: Array<T>::toString():
479.139191 322.079956 0.808218 
369.319031 345.648468 0.838414 
282.923676 327.480255 0.724611 
201.848328 387.505615 0.863444 
178.358002 492.237518 0.893811 
460.793182 358.835907 0.754797 
468.678284 439.875122 0.762844 
492.145050 492.219269 0.917840 
348.356415 549.780029 0.719941 
298.601990 547.165527 0.652010 
254.160767 680.464172 0.651819 
293.430481 900.275208 0.683808 
405.912506 549.802795 0.697021 
421.577423 672.665466 0.578965 
466.093628 871.516296 0.723062 
471.386139 301.271179 0.883996 
0.000000 0.000000 0.000000 
421.623352 282.905243 0.857638 
0.000000 0.000000 0.000000 
450.332062 931.734680 0.445461 
473.887024 931.513123 0.432159 
471.395752 884.547668 0.470286 
275.118591 955.194458 0.343671 
259.491577 931.818726 0.419594 
316.979431 910.675293 0.625200 


Body keypoints: Array<T>::toString():
513.152405 343.031738 0.877071 
405.994232 348.340424 0.840841 
311.738098 327.496552 0.697391 
220.270905 384.849396 0.862890 
181.073212 489.682281 0.870789 
492.206238 366.768585 0.852326 
484.407806 445.125610 0.707321 
494.900116 492.146210 0.873247 
364.116272 549.803284 0.749798 
309.097473 547.121582 0.650573 
264.638824 677.848511 0.631252 
290.848663 900.280579 0.668288 
421.585846 552.403564 0.683709 
437.337036 677.954102 0.561549 
463.492676 876.729065 0.658063 
513.051758 324.729065 0.920958 
0.000000 0.000000 0.000000 
466.081390 301.353119 0.885680 
0.000000 0.000000 0.000000 
445.105530 931.717529 0.277832 
473.886383 931.542114 0.295038 
471.226929 887.236328 0.417023 
280.332123 955.187805 0.339113 
262.065308 934.236572 0.410674 
314.372803 910.685669 0.604847 


Body keypoints: Array<T>::toString():
515.856995 340.546875 0.832788 
411.134155 345.809357 0.833240 
322.126495 327.485565 0.724650 
220.307129 384.883453 0.868206 
194.061371 492.185211 0.862989 
497.408539 364.074402 0.832177 
492.299927 429.374390 0.775796 
507.905579 489.702423 0.893894 
371.960571 544.498596 0.678764 
322.192719 536.752808 0.671335 
283.072540 685.807922 0.601236 
296.026886 905.475769 0.691361 
429.350616 547.104614 0.688731 
452.967346 667.435486 0.510155 
468.706116 871.468750 0.653952 
515.820068 322.165131 0.865570 
0.000000 0.000000 0.000000 
468.712280 298.710907 0.889811 
0.000000 0.000000 0.000000 
476.569305 931.677368 0.262095 
494.883759 926.395142 0.311504 
455.619965 889.729492 0.385737 
277.740143 955.189087 0.349973 
262.004120 934.217346 0.427347 
314.387329 910.811157 0.614104 


Body keypoints: Array<T>::toString():
497.472198 316.955505 0.800795 
390.176880 343.174347 0.863657 
301.200470 330.021851 0.728053 
217.605057 398.104675 0.838437 
199.350327 494.845032 0.866302 
484.356323 348.371613 0.792626 
489.699097 426.927002 0.833826 
510.646637 487.001678 0.912824 
379.700745 544.507080 0.670784 
322.235382 544.536377 0.653396 
285.685059 677.965759 0.551702 
298.580231 905.432190 0.708358 
432.048401 541.910095 0.668894 
471.304535 659.619995 0.614240 
471.235565 874.122742 0.642790 
492.295471 298.607544 0.869855 
0.000000 0.000000 0.000000 
445.048889 277.767242 0.835639 
0.000000 0.000000 0.000000 
492.243835 931.794067 0.289515 
510.455750 928.891968 0.367766 
455.599365 889.845581 0.410408 
277.765442 955.182373 0.338665 
262.130341 931.817688 0.410588 
314.403290 913.300964 0.613232 


Body keypoints: Array<T>::toString():
460.807800 280.445312 0.910449 
366.570740 337.839569 0.855761 
277.666382 327.507355 0.727134 
201.980331 408.653351 0.846817 
199.164703 500.028870 0.861000 
455.570404 343.111359 0.809033 
479.162659 426.731384 0.810970 
510.460388 484.354065 0.873042 
366.719238 541.910095 0.702304 
314.359711 547.098511 0.625548 
288.231781 656.981506 0.516613 
298.568573 902.890381 0.701049 
424.241180 536.700928 0.681011 
476.551422 641.336182 0.635226 
473.911133 876.674744 0.684904 
450.282013 259.504974 0.930724 
468.601074 262.077026 0.221623 
387.559814 243.719894 0.894538 
0.000000 0.000000 0.000000 
489.627045 931.601807 0.429881 
510.490387 923.776001 0.484456 
466.008545 889.742920 0.495328 
280.308533 955.180725 0.357468 
262.145355 931.814270 0.435324 
314.337097 910.774292 0.616939 


Body keypoints: Array<T>::toString():
416.367401 259.406647 0.872254 
350.954285 332.717346 0.805504 
262.022430 330.120026 0.755748 
199.309937 413.775330 0.852991 
196.558380 497.438843 0.867280 
445.177124 335.330658 0.772233 
473.903992 421.633331 0.831097 
507.912659 481.724518 0.846074 
364.044464 539.283203 0.713321 
306.571564 544.509155 0.643270 
285.682343 683.146484 0.560003 
298.607147 905.459229 0.714006 
419.016663 534.061035 0.678134 
460.871887 646.565857 0.599182 
473.973938 868.908508 0.644342 
403.250458 235.886139 0.839081 
429.430939 238.605499 0.974029 
343.114502 225.478409 0.875053 
0.000000 0.000000 0.000000 
468.599518 928.919128 0.275173 
489.641144 918.556335 0.286339 
476.512268 881.944153 0.353380 
280.350616 955.183105 0.344282 
264.693481 934.213257 0.407506 
311.785095 910.814575 0.601444 


Body keypoints: Array<T>::toString():
405.964813 241.170303 0.939408 
363.941193 330.093658 0.841702 
264.719208 324.951019 0.777213 
207.104156 408.590820 0.850690 
196.554764 497.419678 0.862922 
450.489716 335.328003 0.791215 
486.955261 416.397827 0.794036 
507.909058 481.761475 0.844989 
366.579956 544.528503 0.714678 
309.152405 549.711609 0.656169 
283.033112 680.531372 0.557508 
296.085571 905.463074 0.703112 
424.165497 536.717468 0.672324 
450.418671 651.794861 0.598896 
492.181000 847.899963 0.685555 
384.986481 217.702484 0.905118 
424.197418 220.306946 0.904755 
335.318054 222.800980 0.867893 
0.000000 0.000000 0.000000 
479.153259 931.507263 0.493708 
500.096802 926.398804 0.471336 
500.047424 853.169678 0.489902 
277.743683 955.184753 0.338977 
262.078949 934.215393 0.412065 
314.409851 913.303284 0.601684 


Body keypoints: Array<T>::toString():
421.616760 241.130844 0.887449 
382.399139 335.255524 0.821164 
285.641724 324.911011 0.775900 
220.303909 405.923523 0.902207 
196.612350 494.862091 0.863177 
471.335724 343.164673 0.811915 
494.815704 421.558411 0.802216 
510.400696 484.307922 0.861578 
364.169250 547.162170 0.732399 
309.143921 547.142761 0.653264 
282.906860 685.782410 0.533499 
295.997070 907.999878 0.692201 
421.619934 547.099548 0.656722 
453.011536 672.674927 0.556054 
489.649445 847.993958 0.690171 
395.417999 217.693726 0.877318 
434.668488 220.122955 0.912739 
348.403137 225.466293 0.870933 
450.378265 220.243591 0.064793 
486.976837 928.999512 0.436281 
507.956024 921.195496 0.444076 
489.640015 861.000610 0.486729 
275.112518 955.191650 0.322526 
261.967590 934.272827 0.390569 
314.413788 913.354248 0.600397 


Body keypoints: Array<T>::toString():
442.535614 243.736816 0.876243 
408.559784 340.470551 0.872371 
319.589233 327.431091 0.788869 
248.975693 405.765808 0.848530 
201.856277 489.553406 0.892502 
507.828674 345.809265 0.781795 
531.376953 421.627716 0.836363 
513.143616 489.622650 0.914483 
387.490723 549.746765 0.738655 
330.023102 544.504578 0.653520 
282.908234 683.132996 0.644190 
288.223785 908.028442 0.643567 
445.137726 552.342590 0.682784 
466.061737 683.131958 0.610215 
486.977356 871.463501 0.636772 
413.818634 220.283844 0.869054 
458.250092 220.316025 0.885583 
369.384674 235.849197 0.873265 
473.979126 230.685287 0.235438 
489.580658 931.599426 0.415685 
510.488770 926.433899 0.444469 
481.767303 887.122009 0.356252 
280.328308 942.142761 0.248751 
0.000000 0.000000 0.000000 
309.104340 913.396118 0.471419 


Body keypoints: Array<T>::toString():
439.874207 243.815857 0.850067 
411.165649 337.845886 0.820798 
322.183319 330.039917 0.779483 
259.498657 405.960968 0.921247 
220.349594 492.191132 0.892963 
510.424042 343.021179 0.795624 
536.638550 421.569000 0.824381 
534.147949 489.633484 0.931044 
405.831757 552.360291 0.738967 
345.819885 552.279175 0.689351 
288.260864 662.281311 0.592029 
293.407776 900.231567 0.678643 
458.252045 552.397949 0.667785 
473.968903 685.784729 0.473182 
489.525146 866.228882 0.694159 
411.215393 220.318176 0.861187 
455.634827 220.355621 0.873722 
369.331757 235.832092 0.879068 
473.869995 230.679535 0.212828 
489.635223 926.408142 0.348706 
510.537262 915.919006 0.385332 
474.006165 881.925232 0.520180 
277.712524 955.177002 0.371582 
0.000000 0.000000 0.000000 
309.198029 910.701416 0.610594 


Body keypoints: Array<T>::toString():
424.121429 241.152374 0.901800 
405.995789 337.922668 0.864674 
311.787506 340.552979 0.772164 
267.319305 424.124268 0.830747 
241.173157 492.292664 0.900413 
494.924225 332.689301 0.758372 
539.268066 416.350403 0.810859 
554.985596 489.550507 0.917884 
418.982697 549.777100 0.683593 
364.033264 552.338013 0.699035 
306.520508 662.258179 0.619709 
301.160431 902.876953 0.716585 
473.886658 547.113525 0.667634 
494.923218 628.234680 0.449051 
494.827759 861.005066 0.593037 
392.793396 220.224915 0.882367 
439.895386 220.114166 0.902585 
353.596802 233.290909 0.850954 
455.579834 222.825043 0.274431 
492.210388 926.384277 0.415326 
510.557526 918.531433 0.448761 
476.573151 881.932861 0.417726 
277.753021 955.184692 0.337459 
262.111328 931.778259 0.414305 
316.996368 913.391113 0.590655 


Body keypoints: Array<T>::toString():
405.975159 241.204895 0.916497 
405.849976 340.509033 0.870812 
309.122620 345.667480 0.800222 
269.930573 426.814117 0.863208 
241.218750 494.797394 0.888413 
492.342010 330.078552 0.787213 
539.318054 411.098328 0.834616 
555.100159 489.530060 0.910587 
421.553864 547.172852 0.678233 
364.098145 549.733765 0.696365 
319.505554 672.711487 0.592291 
301.211517 897.622864 0.733458 
476.498169 544.521790 0.652702 
502.700165 625.656433 0.538970 
494.832672 853.188904 0.637750 
379.784332 220.308762 0.861841 
426.700623 217.691147 0.925823 
343.166870 238.392227 0.944119 
447.657898 222.798096 0.563776 
489.527985 921.183289 0.461054 
507.946289 913.334900 0.485612 
484.339417 871.457764 0.482067 
280.319366 955.177429 0.388197 
264.624115 931.716431 0.497691 
316.940369 910.807068 0.614968 


Body keypoints: Array<T>::toString():
398.028809 241.092957 0.882222 
387.694153 340.444763 0.864375 
298.642334 343.205841 0.799589 
259.429535 426.749847 0.892120 
241.095901 500.087982 0.863159 
486.895020 327.496155 0.780349 
531.481689 408.609375 0.898433 
552.448975 486.953491 0.888774 
411.236115 552.313110 0.713260 
361.401794 554.975220 0.694678 
314.394684 698.902527 0.572392 
301.289856 897.599976 0.753942 
471.264587 544.529053 0.680798 
489.566711 672.705627 0.476234 
494.910767 855.800781 0.622642 
366.709442 220.241531 0.912877 
411.154449 217.558838 0.920781 
330.054199 238.400558 0.912930 
432.039429 220.211716 0.484105 
481.771973 910.757263 0.471299 
507.853699 910.697510 0.499523 
489.586670 871.436768 0.447857 
280.355988 955.182556 0.387165 
264.718262 931.706665 0.483354 
317.025177 910.755676 0.604710 


Body keypoints: Array<T>::toString():
400.719147 233.282593 0.851227 
385.046234 327.535522 0.873789 
288.251373 332.719025 0.748434 
246.321182 416.359619 0.806149 
238.444321 500.074127 0.857096 
476.549164 324.921234 0.792727 
523.569153 408.564056 0.845506 
549.663452 489.479309 0.863036 
403.322296 547.173584 0.712829 
345.800751 552.292114 0.716103 
322.085602 693.586853 0.567689 
301.301849 895.001709 0.741177 
460.784760 539.307922 0.650430 
473.961761 672.706055 0.466026 
492.306274 850.533569 0.634465 
369.334869 212.339890 0.841356 
416.329620 204.523453 0.850549 
335.286804 225.438751 0.849050 
437.251556 217.506561 0.404227 
481.751831 913.378723 0.473484 
505.340149 910.762634 0.515389 
489.569885 863.613403 0.444064 
282.961029 955.177490 0.366059 
0.000000 0.000000 0.000000 
316.991699 910.774658 0.535572 


Body keypoints: Array<T>::toString():
398.036621 220.297485 0.862990 
377.136871 324.952332 0.837099 
282.926514 330.037323 0.786692 
241.032486 411.143799 0.868451 
233.283142 494.927094 0.817779 
471.229401 324.767639 0.837809 
513.030090 408.624176 0.895231 
541.901917 489.505554 0.852319 
395.458923 549.753113 0.704284 
343.150757 552.356445 0.717057 
306.509186 698.920227 0.649901 
301.277802 895.017273 0.749130 
450.406647 541.942688 0.683932 
463.418335 659.644714 0.462775 
489.709991 853.142639 0.606820 
366.788727 199.361938 0.912178 
411.161224 199.167252 0.937422 
327.486969 217.707230 0.930490 
429.536438 207.168259 0.361251 
486.979950 923.755615 0.459938 
507.870575 913.384705 0.493606 
489.542511 866.272949 0.420456 
280.396515 955.189270 0.378277 
267.275970 931.743652 0.459969 
319.540344 910.749512 0.588431 


Body keypoints: Array<T>::toString():
366.670959 235.878693 0.909668 
348.372406 337.912354 0.839888 
256.833618 345.652161 0.790803 
217.580338 426.710327 0.858886 
225.449356 497.514709 0.809140 
447.688171 324.952698 0.814800 
494.844696 408.548431 0.861518 
539.282959 481.780914 0.823118 
392.805542 549.770691 0.721763 
343.035278 555.043396 0.706379 
303.884888 680.562622 0.600747 
301.289856 895.012512 0.754835 
450.308777 536.713257 0.698487 
463.424103 675.267273 0.498149 
492.320068 858.424072 0.607692 
343.060760 214.917435 0.873239 
385.010803 214.920975 0.901522 
301.340424 228.048309 0.901285 
405.764893 222.823746 0.351251 
489.535095 928.941467 0.519727 
510.498016 921.203613 0.503492 
492.182404 868.790283 0.422450 
280.368225 955.186218 0.403134 
264.680450 931.701172 0.504455 
319.525757 910.666748 0.624659 


Body keypoints: Array<T>::toString():
377.116364 228.070435 0.828980 
361.437347 330.051147 0.828243 
262.166718 327.444366 0.796208 
220.229218 411.127869 0.884509 
196.678955 492.339386 0.879419 
450.449127 332.631989 0.781005 
489.472870 424.227051 0.844897 
510.540283 489.552612 0.922018 
364.162415 547.137817 0.712208 
306.572144 552.275269 0.675835 
259.311371 662.287659 0.646634 
285.647736 900.256165 0.686594 
424.188599 539.292664 0.650135 
429.412537 657.055237 0.601201 
489.499939 868.855042 0.655842 
348.353912 204.557083 0.837961 
392.808868 204.474426 0.859438 
311.710663 222.784851 0.888112 
411.117462 220.106583 0.471112 
489.623688 929.102417 0.453602 
513.070679 923.827393 0.475429 
487.022156 879.310669 0.405368 
269.931732 955.201538 0.302071 
259.414001 934.258911 0.366383 
306.614044 910.672424 0.580620 


Body keypoints: Array<T>::toString():
382.282227 228.036301 0.845730 
364.030579 330.013885 0.864060 
267.290192 324.959015 0.776572 
220.356491 411.160065 0.859931 
196.688812 492.316498 0.887867 
452.952362 332.684265 0.762885 
489.603973 424.247040 0.873996 
510.551941 489.570740 0.926225 
366.697449 544.561462 0.710478 
311.764191 549.719910 0.661985 
259.313538 667.476990 0.652481 
285.583344 900.228455 0.702765 
426.776764 539.277893 0.662134 
439.934753 667.496765 0.551907 
489.485779 871.531738 0.661258 
353.591797 204.492371 0.819595 
398.078644 204.572845 0.839171 
317.018219 220.209930 0.905609 
416.350922 220.322510 0.474628 
489.575897 931.504578 0.430025 
510.568756 923.822083 0.460900 
484.406067 887.141479 0.426119 
272.527863 955.192200 0.323849 
259.472900 934.221191 0.404924 
306.508057 910.689331 0.595235 


Body keypoints: Array<T>::toString():
387.566559 228.010178 0.877253 
366.675415 327.508026 0.880050 
277.718567 324.935059 0.796271 
230.645050 411.116302 0.839001 
196.781952 492.168365 0.913763 
463.394287 335.260895 0.738262 
492.207520 424.177917 0.868624 
510.590179 489.596436 0.932577 
366.783051 549.720459 0.721788 
314.321320 549.781372 0.668568 
259.312347 659.650696 0.686481 
285.610077 900.261414 0.694699 
426.872772 544.565613 0.665208 
447.780060 675.341675 0.577352 
487.007324 868.809143 0.678933 
364.087463 204.476547 0.861573 
405.933899 204.568115 0.888728 
324.839294 220.272064 0.970683 
426.782837 220.273407 0.531553 
481.731720 926.362305 0.434039 
502.708954 918.531189 0.453965 
484.336090 879.308167 0.435658 
272.504944 955.193848 0.316374 
259.443390 934.216187 0.395699 
306.583282 910.692139 0.576310 


Body keypoints: Array<T>::toString():
405.852356 228.085281 0.878963 
384.894745 330.093445 0.850584 
288.235260 324.839264 0.794636 
238.629471 408.598541 0.913364 
199.225281 492.211945 0.909465 
471.435181 340.522278 0.799000 
500.069427 424.245483 0.807971 
513.120972 489.653961 0.922588 
369.307770 541.940308 0.695261 
316.935333 541.904907 0.650972 
262.059418 667.460022 0.631420 
288.246735 897.653076 0.671070 
429.406250 541.897156 0.670310 
450.314178 670.084412 0.633032 
489.517548 868.882751 0.699658 
382.295532 207.103546 0.844401 
424.137329 207.089539 0.860662 
342.987946 220.309814 0.925460 
439.925415 220.322098 0.382484 
489.606934 928.956421 0.521743 
510.586456 921.152649 0.532581 
481.739319 881.939453 0.461224 
272.554077 955.188416 0.329294 
259.464966 931.794800 0.416016 
311.762146 910.670166 0.592964 


Body keypoints: Array<T>::toString():
429.354828 235.906006 0.915901 
405.972076 337.860840 0.876403 
316.944733 324.916382 0.790040 
256.745422 406.000702 0.889951 
201.860748 492.144287 0.895696 
497.504578 345.652863 0.787351 
513.055664 426.780090 0.815533 
513.227966 489.591156 0.920602 
382.371002 549.692993 0.704780 
324.793121 544.505554 0.676194 
285.588470 696.214600 0.566501 
298.622559 902.871521 0.707060 
434.681671 549.787842 0.664674 
468.632324 683.157288 0.692665 
489.537415 868.815308 0.745133 
405.794250 214.963074 0.886149 
447.688751 212.362488 0.892823 
364.147949 230.623795 0.903006 
468.577301 222.778427 0.541963 
507.918091 928.898438 0.551769 
523.634888 913.354248 0.606134 
473.885132 884.509094 0.594148 
275.155090 955.197327 0.326221 
262.036285 934.212769 0.388104 
314.408386 910.748962 0.605060 


Body keypoints: Array<T>::toString():
442.479492 238.521530 0.891488 
419.000702 337.915131 0.796838 
324.787903 327.541626 0.798190 
259.495789 405.835724 0.916117 
209.776398 494.833984 0.825323 
513.141052 343.173218 0.808625 
526.154297 416.346863 0.716887 
528.742615 486.907776 0.831682 
392.817596 549.703003 0.689024 
343.054596 544.546692 0.656589 
306.523315 704.089233 0.558466 
301.229736 902.821106 0.711925 
450.290466 549.749023 0.699636 
492.119934 677.989929 0.711941 
489.703766 866.279419 0.678647 
411.156006 217.533234 0.891648 
455.615021 217.439377 0.882198 
377.088501 235.948059 0.868796 
473.966736 228.008820 0.488262 
476.535614 892.413757 0.209787 
528.855347 910.662476 0.331322 
473.878998 887.157043 0.546037 
277.760620 955.188049 0.343666 
262.135254 931.784241 0.413248 
319.567108 913.313843 0.642494 


Body keypoints: Array<T>::toString():
426.856232 238.532944 0.926021 
408.445435 340.573212 0.890761 
311.778564 343.023193 0.762746 
259.522003 411.157928 0.884382 
225.465515 505.337463 0.821929 
505.243378 340.556396 0.772616 
526.218811 416.324799 0.787411 
539.307007 489.651581 0.886435 
405.995911 552.383484 0.728286 
350.940918 552.372253 0.656503 
337.933746 664.885986 0.469277 
301.327087 900.250183 0.728755 
463.467529 552.329712 0.676896 
515.833496 662.209473 0.676588 
497.497498 853.159729 0.720179 
400.695831 217.613235 0.872793 
445.144012 214.996994 0.894109 
364.053223 238.420654 0.936761 
468.595764 225.464630 0.686610 
473.933228 895.069824 0.682141 
502.697388 897.672852 0.634341 
492.157654 866.261108 0.581614 
290.813293 936.919373 0.399976 
275.078674 931.712036 0.489716 
316.999512 913.375000 0.554907 


Body keypoints: Array<T>::toString():
403.241455 241.016891 0.897749 
385.040527 343.227112 0.896104 
285.670929 348.342377 0.781223 
243.762909 429.412079 0.883260 
235.881989 510.573730 0.891514 
476.589600 340.458710 0.764048 
510.639740 411.153320 0.874674 
547.130554 486.917755 0.841943 
405.884125 552.437012 0.736646 
348.389465 555.032410 0.671291 
345.814178 685.766968 0.581898 
303.855011 902.836182 0.739074 
463.427582 549.730103 0.663827 
534.200562 677.914185 0.667962 
594.198547 827.025635 0.706664 
369.332764 217.662369 0.908769 
418.932251 217.465408 0.882444 
337.903076 238.482864 0.894660 
442.481567 225.411987 0.587861 
557.687439 871.454712 0.590905 
578.588135 871.529663 0.591585 
602.079285 837.473328 0.532130 
293.464569 939.517761 0.355046 
277.742859 931.737732 0.445520 
314.365814 913.335876 0.538363 


Body keypoints: Array<T>::toString():
403.318665 241.056396 0.905520 
385.040375 343.204803 0.896544 
285.655975 348.348022 0.779116 
243.794876 429.398132 0.879880 
235.878845 510.564026 0.888455 
476.595276 340.426331 0.757641 
510.641937 411.160126 0.863926 
547.111450 486.922577 0.840407 
405.889954 552.449280 0.730425 
348.367706 555.041748 0.673217 
345.842682 688.369019 0.595206 
303.918671 902.820435 0.746944 
463.473022 549.752869 0.668346 
539.306213 675.301086 0.668982 
594.111572 826.971313 0.663734 
371.914795 217.712143 0.884936 
416.419525 217.518951 0.887892 
340.435669 238.483963 0.897368 
442.453033 230.621780 0.576920 
560.262878 871.543640 0.589857 
583.729736 874.078308 0.597358 
596.947388 834.865662 0.516173 
293.433136 939.519348 0.375621 
277.746429 931.708801 0.477084 
314.405975 913.307373 0.565870 


Body keypoints: Array<T>::toString():
405.803741 238.612823 0.913997 
385.021667 343.188263 0.891843 
285.619507 345.887695 0.790945 
243.735916 426.924042 0.883592 
235.882767 510.573547 0.891801 
479.111847 337.934570 0.752735 
510.568298 411.117218 0.878300 
541.970337 481.797455 0.819316 
405.832611 555.000244 0.724342 
345.875458 557.627258 0.663096 
345.856812 683.132812 0.590751 
303.939606 902.823303 0.737041 
463.416229 552.312439 0.677673 
536.731567 667.436584 0.611368 
594.304260 826.997131 0.681337 
377.131073 217.628891 0.882063 
421.589905 217.499161 0.885873 
340.490753 238.417572 0.907900 
442.570770 230.636017 0.570369 
562.815857 868.859131 0.522634 
581.164001 868.960632 0.548394 
604.694397 834.893311 0.484159 
296.022675 939.509094 0.368325 
0.000000 0.000000 0.000000 
316.961945 913.327393 0.562898 


